,Unnamed: 0,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Transaction Date,Month,Month_num,Year,Location_Takeaway,Payment Method_Credit Card,Payment Method_Digital Wallet,Spent Per Item,Total_Item_Revenue_x,Total_Item_Revenue_y,Total_Item_Revenue
1767,5725,TXN_3467985,Sandwich,3.0,4.0,12.0,2023-12-10,2023-12-01,12,2023,True,False,False,4.0,4772.0,4772.0,4772.0
1768,5726,TXN_3526095,Sandwich,3.0,4.0,12.0,2023-08-30,2023-08-01,8,2023,True,False,False,4.0,4772.0,4772.0,4772.0
1769,5727,TXN_8316915,Cookie,5.0,1.0,5.0,2023-05-30,2023-05-01,5,2023,False,False,True,1.0,1163.0,1163.0,1163.0
1770,5728,TXN_4876685,Tea,1.0,1.5,1.5,2023-07-14,2023-07-01,7,2023,True,False,True,1.5,1726.5,1726.5,1726.5
1771,5729,TXN_7505290,Salad,4.0,5.0,20.0,2023-10-21,2023-10-01,10,2023,True,False,True,5.0,6360.0,6360.0,6360.0
1772,5731,TXN_9626624,Smoothie,3.0,4.0,12.0,2023-10-10,2023-10-01,10,2023,False,False,False,4.0,4088.0,4088.0,4088.0
1773,5734,TXN_9399452,Cake,4.0,3.0,12.0,2023-12-03,2023-12-01,12,2023,False,True,False,3.0,3519.0,3519.0,3519.0
1774,5736,TXN_1934166,Sandwich,5.0,4.0,20.0,2023-03-06,2023-03-01,3,2023,False,False,False,4.0,4772.0,4772.0,4772.0
1775,5737,TXN_5594695,Cake,3.0,3.0,9.0,2023-01-18,2023-01-01,1,2023,False,True,False,3.0,3519.0,3519.0,3519.0
1776,5738,TXN_8379868,Cake,3.0,3.0,9.0,2023-01-16,2023-01-01,1,2023,False,False,False,3.0,3519.0,3519.0,3519.0
1777,5740,TXN_5299440,Juice,2.0,3.0,6.0,2023-10-21,2023-10-01,10,2023,False,True,False,3.0,3735.0,3735.0,3735.0
1778,5745,TXN_3919225,Cake,2.0,3.0,6.0,2023-03-26,2023-03-01,3,2023,False,False,False,3.0,3519.0,3519.0,3519.0
1779,5754,TXN_3868402,Coffee,3.0,2.0,6.0,2023-01-21,2023-01-01,1,2023,False,False,False,2.0,2242.0,2242.0,2242.0
1780,5755,TXN_4624591,Salad,2.0,5.0,10.0,2023-08-03,2023-08-01,8,2023,False,True,False,5.0,6360.0,6360.0,6360.0
1781,5757,TXN_6456008,Salad,5.0,5.0,25.0,2023-03-26,2023-03-01,3,2023,False,True,False,5.0,6360.0,6360.0,6360.0
1782,5760,TXN_6235329,Salad,2.0,5.0,10.0,2023-10-11,2023-10-01,10,2023,False,False,True,5.0,6360.0,6360.0,6360.0
1783,5761,TXN_8536578,Cake,5.0,3.0,15.0,2023-11-11,2023-11-01,11,2023,False,False,True,3.0,3519.0,3519.0,3519.0
1784,5763,TXN_2156128,Sandwich,1.0,4.0,4.0,2023-07-21,2023-07-01,7,2023,False,False,True,4.0,4772.0,4772.0,4772.0
1785,5764,TXN_9188172,Juice,3.0,3.0,9.0,2023-08-27,2023-08-01,8,2023,False,False,True,3.0,3735.0,3735.0,3735.0
1786,5767,TXN_4788748,Sandwich,4.0,4.0,16.0,2023-04-30,2023-04-01,4,2023,False,True,False,4.0,4772.0,4772.0,4772.0
1787,5771,TXN_2534831,Tea,5.0,1.5,7.5,2023-08-19,2023-08-01,8,2023,True,False,False,1.5,1726.5,1726.5,1726.5
1788,5780,TXN_5962196,Smoothie,2.0,4.0,8.0,2023-11-29,2023-11-01,11,2023,True,False,False,4.0,4088.0,4088.0,4088.0
1789,5781,TXN_4342098,Smoothie,4.0,4.0,16.0,2023-05-24,2023-05-01,5,2023,False,False,False,4.0,4088.0,4088.0,4088.0
1790,5783,TXN_3651743,Cake,5.0,3.0,15.0,2023-04-24,2023-04-01,4,2023,False,False,False,3.0,3519.0,3519.0,3519.0
1791,5784,TXN_4411007,Cookie,5.0,1.0,5.0,2023-05-17,2023-05-01,5,2023,True,False,True,1.0,1163.0,1163.0,1163.0
1792,5785,TXN_6026451,Juice,2.0,3.0,6.0,2023-11-06,2023-11-01,11,2023,False,False,False,3.0,3735.0,3735.0,3735.0
1793,5787,TXN_5093312,Cookie,4.0,1.0,4.0,2023-08-12,2023-08-01,8,2023,True,True,False,1.0,1163.0,1163.0,1163.0
1794,5788,TXN_6685570,Tea,1.0,1.5,1.5,2023-03-14,2023-03-01,3,2023,False,True,False,1.5,1726.5,1726.5,1726.5
1795,5792,TXN_2355099,Salad,5.0,5.0,25.0,2023-03-18,2023-03-01,3,2023,True,False,False,5.0,6360.0,6360.0,6360.0
1796,5797,TXN_7332192,Coffee,1.0,2.0,2.0,2023-11-17,2023-11-01,11,2023,True,True,False,2.0,2242.0,2242.0,2242.0
1797,5802,TXN_6225305,Cake,1.0,3.0,3.0,2023-05-05,2023-05-01,5,2023,True,False,False,3.0,3519.0,3519.0,3519.0
1798,5809,TXN_7606965,Juice,5.0,3.0,15.0,2023-12-08,2023-12-01,12,2023,False,False,True,3.0,3735.0,3735.0,3735.0
1799,5812,TXN_2238287,Salad,3.0,5.0,15.0,2023-05-22,2023-05-01,5,2023,False,False,True,5.0,6360.0,6360.0,6360.0
1800,5814,TXN_9667721,Tea,5.0,1.5,7.5,2023-04-29,2023-04-01,4,2023,True,True,False,1.5,1726.5,1726.5,1726.5
1801,5815,TXN_6317991,Cookie,5.0,1.0,5.0,2023-03-03,2023-03-01,3,2023,False,False,True,1.0,1163.0,1163.0,1163.0
1802,5816,TXN_7866723,Sandwich,2.0,4.0,8.0,2023-03-26,2023-03-01,3,2023,False,True,False,4.0,4772.0,4772.0,4772.0
1803,5823,TXN_2638434,Juice,5.0,3.0,15.0,2023-09-18,2023-09-01,9,2023,False,True,False,3.0,3735.0,3735.0,3735.0
1804,5825,TXN_5452210,Tea,5.0,1.5,7.5,2023-04-17,2023-04-01,4,2023,False,False,True,1.5,1726.5,1726.5,1726.5
1805,5826,TXN_5337566,Cookie,5.0,1.0,5.0,2023-03-08,2023-03-01,3,2023,True,False,False,1.0,1163.0,1163.0,1163.0
1806,5827,TXN_3341779,Tea,3.0,1.5,4.5,2023-07-30,2023-07-01,7,2023,True,False,False,1.5,1726.5,1726.5,1726.5
1807,5834,TXN_9987017,Cookie,5.0,1.0,5.0,2023-03-14,2023-03-01,3,2023,True,False,False,1.0,1163.0,1163.0,1163.0
1808,5835,TXN_6533576,Salad,5.0,5.0,25.0,2023-08-14,2023-08-01,8,2023,False,False,False,5.0,6360.0,6360.0,6360.0
1809,5836,TXN_5229351,Coffee,3.0,2.0,6.0,2023-08-14,2023-08-01,8,2023,True,False,True,2.0,2242.0,2242.0,2242.0
1810,5837,TXN_5318263,Smoothie,1.0,4.0,4.0,2023-06-12,2023-06-01,6,2023,True,True,False,4.0,4088.0,4088.0,4088.0
1811,5838,TXN_8866088,Tea,4.0,1.5,6.0,2023-07-11,2023-07-01,7,2023,True,False,True,1.5,1726.5,1726.5,1726.5
1812,5843,TXN_7434172,Cookie,2.0,1.0,2.0,2023-11-14,2023-11-01,11,2023,True,False,True,1.0,1163.0,1163.0,1163.0
1813,5846,TXN_6289180,Juice,1.0,3.0,3.0,2023-03-14,2023-03-01,3,2023,False,False,False,3.0,3735.0,3735.0,3735.0
1814,5847,TXN_3974663,Juice,3.0,3.0,9.0,2023-10-02,2023-10-01,10,2023,True,False,False,3.0,3735.0,3735.0,3735.0
1815,5855,TXN_1815061,Cake,3.0,3.0,9.0,2023-01-20,2023-01-01,1,2023,False,False,True,3.0,3519.0,3519.0,3519.0
1816,5856,TXN_9522690,Cookie,4.0,1.0,4.0,2023-07-23,2023-07-01,7,2023,False,True,False,1.0,1163.0,1163.0,1163.0
1817,5857,TXN_2858635,Sandwich,1.0,4.0,4.0,2023-09-28,2023-09-01,9,2023,False,False,True,4.0,4772.0,4772.0,4772.0
1818,5870,TXN_7136372,Juice,3.0,3.0,9.0,2023-09-22,2023-09-01,9,2023,True,True,False,3.0,3735.0,3735.0,3735.0
1819,5874,TXN_5790695,Tea,5.0,1.5,7.5,2023-04-24,2023-04-01,4,2023,True,True,False,1.5,1726.5,1726.5,1726.5
1820,5876,TXN_3277936,Tea,2.0,1.5,3.0,2023-06-21,2023-06-01,6,2023,True,False,True,1.5,1726.5,1726.5,1726.5
1821,5882,TXN_5968705,Sandwich,3.0,4.0,12.0,2023-12-16,2023-12-01,12,2023,True,True,False,4.0,4772.0,4772.0,4772.0
1822,5900,TXN_7749759,Tea,1.0,1.5,1.5,2023-12-26,2023-12-01,12,2023,False,False,True,1.5,1726.5,1726.5,1726.5
1823,5903,TXN_5303464,Juice,4.0,3.0,12.0,2023-10-26,2023-10-01,10,2023,True,False,False,3.0,3735.0,3735.0,3735.0
1824,5904,TXN_5324330,Salad,3.0,5.0,15.0,2023-11-20,2023-11-01,11,2023,True,False,True,5.0,6360.0,6360.0,6360.0
1825,5905,TXN_5862289,Juice,4.0,3.0,12.0,2023-01-05,2023-01-01,1,2023,True,False,True,3.0,3735.0,3735.0,3735.0
1826,5907,TXN_9699948,Coffee,5.0,2.0,10.0,2023-04-18,2023-04-01,4,2023,False,False,False,2.0,2242.0,2242.0,2242.0
1827,5908,TXN_8187087,Coffee,3.0,2.0,6.0,2023-01-31,2023-01-01,1,2023,True,False,True,2.0,2242.0,2242.0,2242.0
1828,5909,TXN_5409141,Coffee,5.0,2.0,10.0,2023-02-02,2023-02-01,2,2023,True,False,False,2.0,2242.0,2242.0,2242.0
1829,5912,TXN_9952479,Sandwich,1.0,4.0,4.0,2023-12-06,2023-12-01,12,2023,True,False,True,4.0,4772.0,4772.0,4772.0
1830,5913,TXN_7207901,Smoothie,2.0,4.0,8.0,2023-12-11,2023-12-01,12,2023,False,False,True,4.0,4088.0,4088.0,4088.0
1831,5915,TXN_4321091,Smoothie,2.0,4.0,8.0,2023-06-15,2023-06-01,6,2023,False,False,False,4.0,4088.0,4088.0,4088.0
1832,5920,TXN_2790608,Juice,1.0,3.0,3.0,2023-12-18,2023-12-01,12,2023,False,False,False,3.0,3735.0,3735.0,3735.0
1833,5926,TXN_6231475,Salad,2.0,5.0,10.0,2023-03-18,2023-03-01,3,2023,False,True,False,5.0,6360.0,6360.0,6360.0
1834,5929,TXN_2631423,Cookie,3.0,1.0,3.0,2023-01-07,2023-01-01,1,2023,True,False,False,1.0,1163.0,1163.0,1163.0
1835,5935,TXN_5649204,Smoothie,1.0,4.0,4.0,2023-03-05,2023-03-01,3,2023,False,False,False,4.0,4088.0,4088.0,4088.0
1836,5937,TXN_2066115,Salad,4.0,5.0,20.0,2023-08-18,2023-08-01,8,2023,False,True,False,5.0,6360.0,6360.0,6360.0
1837,5939,TXN_7986904,Cookie,3.0,1.0,3.0,2023-08-11,2023-08-01,8,2023,True,True,False,1.0,1163.0,1163.0,1163.0
1838,5940,TXN_4633457,Salad,1.0,5.0,5.0,2023-05-21,2023-05-01,5,2023,True,True,False,5.0,6360.0,6360.0,6360.0
1839,5941,TXN_9368550,Cake,3.0,3.0,9.0,2023-09-26,2023-09-01,9,2023,True,False,True,3.0,3519.0,3519.0,3519.0
1840,5943,TXN_5131404,Sandwich,4.0,4.0,16.0,2023-06-18,2023-06-01,6,2023,True,True,False,4.0,4772.0,4772.0,4772.0
1841,5945,TXN_6219454,Tea,1.0,1.5,1.5,2023-11-14,2023-11-01,11,2023,False,False,False,1.5,1726.5,1726.5,1726.5
1842,5948,TXN_3478329,Tea,3.0,1.5,4.5,2023-10-29,2023-10-01,10,2023,False,False,True,1.5,1726.5,1726.5,1726.5
1843,5950,TXN_5571904,Salad,5.0,5.0,25.0,2023-08-05,2023-08-01,8,2023,True,False,True,5.0,6360.0,6360.0,6360.0
1844,5953,TXN_5537621,Juice,4.0,3.0,12.0,2023-02-28,2023-02-01,2,2023,True,False,True,3.0,3735.0,3735.0,3735.0
1845,5955,TXN_8626720,Juice,4.0,3.0,12.0,2023-06-02,2023-06-01,6,2023,True,False,False,3.0,3735.0,3735.0,3735.0
1846,5958,TXN_2086841,Salad,4.0,5.0,20.0,2023-03-16,2023-03-01,3,2023,False,True,False,5.0,6360.0,6360.0,6360.0
1847,5959,TXN_9944141,Juice,5.0,3.0,15.0,2023-07-18,2023-07-01,7,2023,True,True,False,3.0,3735.0,3735.0,3735.0
1848,5960,TXN_2438638,Cake,2.0,3.0,6.0,2023-08-12,2023-08-01,8,2023,True,True,False,3.0,3519.0,3519.0,3519.0
1849,5968,TXN_7864482,Sandwich,1.0,4.0,4.0,2023-01-28,2023-01-01,1,2023,True,True,False,4.0,4772.0,4772.0,4772.0
1850,5973,TXN_5125759,Coffee,3.0,2.0,6.0,2023-06-15,2023-06-01,6,2023,True,False,True,2.0,2242.0,2242.0,2242.0
1851,5974,TXN_7321946,Cake,3.0,3.0,9.0,2023-02-12,2023-02-01,2,2023,True,False,False,3.0,3519.0,3519.0,3519.0
1852,5975,TXN_4336291,Salad,5.0,5.0,25.0,2023-03-25,2023-03-01,3,2023,False,False,False,5.0,6360.0,6360.0,6360.0
1853,5981,TXN_1084222,Coffee,4.0,2.0,8.0,2023-06-03,2023-06-01,6,2023,False,False,True,2.0,2242.0,2242.0,2242.0
1854,5984,TXN_8025478,Sandwich,4.0,4.0,16.0,2023-01-24,2023-01-01,1,2023,True,False,False,4.0,4772.0,4772.0,4772.0
1855,5987,TXN_7872478,Juice,4.0,3.0,12.0,2023-04-25,2023-04-01,4,2023,False,True,False,3.0,3735.0,3735.0,3735.0
1856,5992,TXN_2550923,Cake,2.0,3.0,6.0,2023-08-26,2023-08-01,8,2023,True,False,False,3.0,3519.0,3519.0,3519.0
1857,5994,TXN_2682803,Cake,5.0,3.0,15.0,2023-04-09,2023-04-01,4,2023,True,True,False,3.0,3519.0,3519.0,3519.0
1858,6002,TXN_9868114,Smoothie,2.0,4.0,8.0,2023-11-12,2023-11-01,11,2023,False,True,False,4.0,4088.0,4088.0,4088.0
1859,6004,TXN_5549557,Cake,2.0,3.0,6.0,2023-02-27,2023-02-01,2,2023,False,False,False,3.0,3519.0,3519.0,3519.0
1860,6006,TXN_1058466,Cookie,3.0,1.0,3.0,2023-12-07,2023-12-01,12,2023,True,False,True,1.0,1163.0,1163.0,1163.0
1861,6009,TXN_9596023,Coffee,5.0,2.0,10.0,2023-11-30,2023-11-01,11,2023,True,False,True,2.0,2242.0,2242.0,2242.0
1862,6012,TXN_4846406,Cookie,3.0,1.0,3.0,2023-05-22,2023-05-01,5,2023,False,False,False,1.0,1163.0,1163.0,1163.0
1863,6013,TXN_8917300,Cookie,1.0,1.0,1.0,2023-03-04,2023-03-01,3,2023,True,False,False,1.0,1163.0,1163.0,1163.0
1864,6015,TXN_8131533,Cake,1.0,3.0,3.0,2023-07-18,2023-07-01,7,2023,False,False,False,3.0,3519.0,3519.0,3519.0
1865,6016,TXN_1836754,Tea,1.0,1.5,1.5,2023-09-10,2023-09-01,9,2023,False,True,False,1.5,1726.5,1726.5,1726.5
1866,6019,TXN_4522292,Cookie,1.0,1.0,1.0,2023-07-12,2023-07-01,7,2023,False,False,True,1.0,1163.0,1163.0,1163.0
1867,6025,TXN_2389110,Sandwich,2.0,4.0,8.0,2023-05-30,2023-05-01,5,2023,False,False,False,4.0,4772.0,4772.0,4772.0
1868,6026,TXN_2704452,Salad,2.0,5.0,10.0,2023-09-05,2023-09-01,9,2023,True,True,False,5.0,6360.0,6360.0,6360.0
1869,6027,TXN_4892165,Juice,3.0,3.0,9.0,2023-07-27,2023-07-01,7,2023,False,False,False,3.0,3735.0,3735.0,3735.0
1870,6036,TXN_4246000,Cookie,2.0,1.0,2.0,2023-07-09,2023-07-01,7,2023,True,True,False,1.0,1163.0,1163.0,1163.0
1871,6039,TXN_6036409,Tea,5.0,1.5,7.5,2023-02-16,2023-02-01,2,2023,True,False,False,1.5,1726.5,1726.5,1726.5
1872,6041,TXN_6027031,Juice,5.0,3.0,15.0,2023-11-15,2023-11-01,11,2023,False,True,False,3.0,3735.0,3735.0,3735.0
1873,6045,TXN_7171590,Coffee,3.0,2.0,6.0,2023-04-24,2023-04-01,4,2023,False,True,False,2.0,2242.0,2242.0,2242.0
1874,6047,TXN_1696300,Cookie,1.0,1.0,1.0,2023-05-28,2023-05-01,5,2023,False,False,True,1.0,1163.0,1163.0,1163.0
1875,6055,TXN_9362993,Coffee,3.0,2.0,6.0,2023-10-22,2023-10-01,10,2023,False,False,False,2.0,2242.0,2242.0,2242.0
1876,6061,TXN_4561296,Salad,5.0,5.0,25.0,2023-11-22,2023-11-01,11,2023,False,False,False,5.0,6360.0,6360.0,6360.0
1877,6062,TXN_6422545,Juice,2.0,3.0,6.0,2023-11-03,2023-11-01,11,2023,True,True,False,3.0,3735.0,3735.0,3735.0
1878,6063,TXN_6012728,Cake,4.0,3.0,12.0,2023-05-09,2023-05-01,5,2023,False,True,False,3.0,3519.0,3519.0,3519.0
1879,6071,TXN_3046567,Salad,2.0,5.0,10.0,2023-01-07,2023-01-01,1,2023,False,True,False,5.0,6360.0,6360.0,6360.0
1880,6072,TXN_3594827,Juice,5.0,3.0,15.0,2023-03-09,2023-03-01,3,2023,False,False,True,3.0,3735.0,3735.0,3735.0
1881,6073,TXN_2883054,Cake,4.0,3.0,12.0,2023-11-17,2023-11-01,11,2023,False,False,False,3.0,3519.0,3519.0,3519.0
1882,6075,TXN_6182856,Cake,4.0,3.0,12.0,2023-04-02,2023-04-01,4,2023,True,True,False,3.0,3519.0,3519.0,3519.0
1883,6082,TXN_5453217,Coffee,1.0,2.0,2.0,2023-07-11,2023-07-01,7,2023,False,True,False,2.0,2242.0,2242.0,2242.0
1884,6086,TXN_2030078,Smoothie,1.0,4.0,4.0,2023-04-10,2023-04-01,4,2023,True,False,True,4.0,4088.0,4088.0,4088.0
1885,6089,TXN_7077961,Tea,4.0,1.5,6.0,2023-09-19,2023-09-01,9,2023,True,False,True,1.5,1726.5,1726.5,1726.5
1886,6090,TXN_3343585,Cake,1.0,3.0,3.0,2023-09-17,2023-09-01,9,2023,False,False,False,3.0,3519.0,3519.0,3519.0
1887,6091,TXN_7896831,Coffee,5.0,2.0,10.0,2023-04-01,2023-04-01,4,2023,True,False,False,2.0,2242.0,2242.0,2242.0
1888,6093,TXN_3541337,Cookie,4.0,1.0,4.0,2023-09-01,2023-09-01,9,2023,True,False,True,1.0,1163.0,1163.0,1163.0
1889,6094,TXN_2140056,Cookie,1.0,1.0,1.0,2023-12-07,2023-12-01,12,2023,True,False,True,1.0,1163.0,1163.0,1163.0
1890,6095,TXN_9629256,Cake,4.0,3.0,12.0,2023-11-07,2023-11-01,11,2023,False,False,True,3.0,3519.0,3519.0,3519.0
1891,6098,TXN_6568254,Salad,2.0,5.0,10.0,2023-02-09,2023-02-01,2,2023,False,True,False,5.0,6360.0,6360.0,6360.0
1892,6102,TXN_1851725,Cake,5.0,3.0,15.0,2023-02-19,2023-02-01,2,2023,True,False,False,3.0,3519.0,3519.0,3519.0
1893,6107,TXN_9921708,Cake,1.0,3.0,3.0,2023-07-20,2023-07-01,7,2023,True,False,False,3.0,3519.0,3519.0,3519.0
1894,6109,TXN_4329116,Cake,3.0,3.0,9.0,2023-09-29,2023-09-01,9,2023,False,True,False,3.0,3519.0,3519.0,3519.0
1895,6110,TXN_4142781,Sandwich,5.0,4.0,20.0,2023-01-30,2023-01-01,1,2023,True,False,True,4.0,4772.0,4772.0,4772.0
1896,6112,TXN_4359885,Cookie,2.0,1.0,2.0,2023-01-16,2023-01-01,1,2023,False,True,False,1.0,1163.0,1163.0,1163.0
1897,6113,TXN_4255116,Juice,4.0,3.0,12.0,2023-12-24,2023-12-01,12,2023,False,True,False,3.0,3735.0,3735.0,3735.0
1898,6116,TXN_1514364,Coffee,5.0,2.0,10.0,2023-01-21,2023-01-01,1,2023,False,False,True,2.0,2242.0,2242.0,2242.0
1899,6118,TXN_2252586,Tea,3.0,1.5,4.5,2023-09-08,2023-09-01,9,2023,True,False,False,1.5,1726.5,1726.5,1726.5
1900,6119,TXN_8853027,Smoothie,5.0,4.0,20.0,2023-06-21,2023-06-01,6,2023,False,True,False,4.0,4088.0,4088.0,4088.0
1901,6128,TXN_5722175,Tea,2.0,1.5,3.0,2023-03-01,2023-03-01,3,2023,True,False,True,1.5,1726.5,1726.5,1726.5
1902,6132,TXN_2920551,Sandwich,4.0,4.0,16.0,2023-11-27,2023-11-01,11,2023,True,True,False,4.0,4772.0,4772.0,4772.0
1903,6135,TXN_8107970,Coffee,2.0,2.0,4.0,2023-06-03,2023-06-01,6,2023,True,True,False,2.0,2242.0,2242.0,2242.0
1904,6143,TXN_6879752,Tea,1.0,1.5,1.5,2023-10-07,2023-10-01,10,2023,False,False,True,1.5,1726.5,1726.5,1726.5
1905,6145,TXN_5535579,Coffee,5.0,2.0,10.0,2023-12-21,2023-12-01,12,2023,False,False,False,2.0,2242.0,2242.0,2242.0
1906,6147,TXN_6097759,Smoothie,4.0,4.0,16.0,2023-06-18,2023-06-01,6,2023,False,False,False,4.0,4088.0,4088.0,4088.0
1907,6152,TXN_9514996,Sandwich,2.0,4.0,8.0,2023-07-25,2023-07-01,7,2023,True,True,False,4.0,4772.0,4772.0,4772.0
1908,6159,TXN_5022805,Sandwich,1.0,4.0,4.0,2023-12-17,2023-12-01,12,2023,True,True,False,4.0,4772.0,4772.0,4772.0
1909,6160,TXN_6815801,Cookie,1.0,1.0,1.0,2023-03-15,2023-03-01,3,2023,True,False,True,1.0,1163.0,1163.0,1163.0
1910,6161,TXN_2541441,Cake,1.0,3.0,3.0,2023-09-21,2023-09-01,9,2023,True,False,False,3.0,3519.0,3519.0,3519.0
1911,6164,TXN_4894647,Salad,2.0,5.0,10.0,2023-12-26,2023-12-01,12,2023,True,False,False,5.0,6360.0,6360.0,6360.0
1912,6167,TXN_9931637,Cake,2.0,3.0,6.0,2023-09-17,2023-09-01,9,2023,True,False,False,3.0,3519.0,3519.0,3519.0
1913,6170,TXN_4158904,Juice,2.0,3.0,6.0,2023-01-31,2023-01-01,1,2023,False,False,True,3.0,3735.0,3735.0,3735.0
1914,6172,TXN_1208926,Cookie,4.0,1.0,4.0,2023-12-07,2023-12-01,12,2023,False,True,False,1.0,1163.0,1163.0,1163.0
1915,6182,TXN_1606273,Coffee,1.0,2.0,2.0,2023-11-02,2023-11-01,11,2023,True,False,True,2.0,2242.0,2242.0,2242.0
1916,6184,TXN_7963189,Cookie,4.0,1.0,4.0,2023-03-24,2023-03-01,3,2023,True,False,True,1.0,1163.0,1163.0,1163.0
1917,6190,TXN_3852141,Cake,5.0,3.0,15.0,2023-08-04,2023-08-01,8,2023,False,True,False,3.0,3519.0,3519.0,3519.0
1918,6202,TXN_7832527,Cake,3.0,3.0,9.0,2023-01-26,2023-01-01,1,2023,False,False,False,3.0,3519.0,3519.0,3519.0
1919,6206,TXN_2132434,Salad,4.0,5.0,20.0,2023-06-03,2023-06-01,6,2023,False,False,True,5.0,6360.0,6360.0,6360.0
1920,6208,TXN_9691955,Juice,3.0,3.0,9.0,2023-11-03,2023-11-01,11,2023,False,True,False,3.0,3735.0,3735.0,3735.0
1921,6210,TXN_1172121,Coffee,5.0,2.0,10.0,2023-08-26,2023-08-01,8,2023,True,False,False,2.0,2242.0,2242.0,2242.0
1922,6211,TXN_2521185,Smoothie,2.0,4.0,8.0,2023-03-20,2023-03-01,3,2023,True,False,False,4.0,4088.0,4088.0,4088.0
1923,6212,TXN_6233021,Juice,5.0,3.0,15.0,2023-12-22,2023-12-01,12,2023,True,False,True,3.0,3735.0,3735.0,3735.0
1924,6213,TXN_7498795,Cookie,2.0,1.0,2.0,2023-03-11,2023-03-01,3,2023,True,False,False,1.0,1163.0,1163.0,1163.0
1925,6216,TXN_1599516,Juice,3.0,3.0,9.0,2023-05-11,2023-05-01,5,2023,False,False,False,3.0,3735.0,3735.0,3735.0
1926,6219,TXN_4559065,Juice,1.0,3.0,3.0,2023-05-03,2023-05-01,5,2023,False,False,False,3.0,3735.0,3735.0,3735.0
1927,6226,TXN_2696377,Juice,4.0,3.0,12.0,2023-04-11,2023-04-01,4,2023,False,False,True,3.0,3735.0,3735.0,3735.0
1928,6228,TXN_4602865,Cookie,5.0,1.0,5.0,2023-09-27,2023-09-01,9,2023,True,False,True,1.0,1163.0,1163.0,1163.0
1929,6229,TXN_5966765,Cake,5.0,3.0,15.0,2023-11-09,2023-11-01,11,2023,True,True,False,3.0,3519.0,3519.0,3519.0
1930,6234,TXN_3283631,Sandwich,2.0,4.0,8.0,2023-03-15,2023-03-01,3,2023,False,True,False,4.0,4772.0,4772.0,4772.0
1931,6239,TXN_3344089,Sandwich,4.0,4.0,16.0,2023-08-10,2023-08-01,8,2023,False,False,False,4.0,4772.0,4772.0,4772.0
1932,6241,TXN_7551280,Cookie,4.0,1.0,4.0,2023-04-14,2023-04-01,4,2023,True,True,False,1.0,1163.0,1163.0,1163.0
1933,6244,TXN_3863163,Cookie,3.0,1.0,3.0,2023-10-12,2023-10-01,10,2023,True,False,True,1.0,1163.0,1163.0,1163.0
1934,6248,TXN_3653560,Coffee,4.0,2.0,8.0,2023-07-01,2023-07-01,7,2023,True,False,True,2.0,2242.0,2242.0,2242.0
1935,6251,TXN_9549208,Coffee,1.0,2.0,2.0,2023-10-30,2023-10-01,10,2023,False,False,True,2.0,2242.0,2242.0,2242.0
1936,6253,TXN_2670824,Juice,2.0,3.0,6.0,2023-03-03,2023-03-01,3,2023,True,False,True,3.0,3735.0,3735.0,3735.0
1937,6255,TXN_5926432,Smoothie,4.0,4.0,16.0,2023-06-29,2023-06-01,6,2023,False,False,False,4.0,4088.0,4088.0,4088.0
1938,6256,TXN_8235381,Cookie,3.0,1.0,3.0,2023-03-01,2023-03-01,3,2023,False,False,True,1.0,1163.0,1163.0,1163.0
1939,6260,TXN_6405489,Sandwich,3.0,4.0,12.0,2023-05-04,2023-05-01,5,2023,True,True,False,4.0,4772.0,4772.0,4772.0
1940,6261,TXN_3003311,Cake,5.0,3.0,15.0,2023-08-01,2023-08-01,8,2023,False,False,True,3.0,3519.0,3519.0,3519.0
1941,6266,TXN_9436342,Juice,4.0,3.0,12.0,2023-11-26,2023-11-01,11,2023,False,False,True,3.0,3735.0,3735.0,3735.0
1942,6270,TXN_2406283,Juice,4.0,3.0,12.0,2023-02-24,2023-02-01,2,2023,False,False,True,3.0,3735.0,3735.0,3735.0
1943,6272,TXN_1354464,Cake,5.0,3.0,15.0,2023-03-18,2023-03-01,3,2023,False,False,True,3.0,3519.0,3519.0,3519.0
1944,6273,TXN_5582443,Salad,3.0,5.0,15.0,2023-04-13,2023-04-01,4,2023,False,True,False,5.0,6360.0,6360.0,6360.0
1945,6274,TXN_6204081,Cake,1.0,3.0,3.0,2023-07-12,2023-07-01,7,2023,True,False,True,3.0,3519.0,3519.0,3519.0
1946,6276,TXN_8647048,Sandwich,2.0,4.0,8.0,2023-11-03,2023-11-01,11,2023,False,True,False,4.0,4772.0,4772.0,4772.0
1947,6278,TXN_5422928,Tea,4.0,1.5,6.0,2023-09-20,2023-09-01,9,2023,True,False,True,1.5,1726.5,1726.5,1726.5
1948,6280,TXN_3311860,Juice,1.0,3.0,3.0,2023-11-21,2023-11-01,11,2023,False,False,True,3.0,3735.0,3735.0,3735.0
1949,6281,TXN_4147675,Tea,2.0,1.5,3.0,2023-01-04,2023-01-01,1,2023,False,True,False,1.5,1726.5,1726.5,1726.5
1950,6282,TXN_7560178,Cookie,5.0,1.0,5.0,2023-08-17,2023-08-01,8,2023,False,False,True,1.0,1163.0,1163.0,1163.0
1951,6284,TXN_3930990,Tea,4.0,1.5,6.0,2023-02-27,2023-02-01,2,2023,True,False,True,1.5,1726.5,1726.5,1726.5
